epoch,train_loss,train_acc,val_loss,val_acc
1,0.6941168758604261,0.5511111111111111,0.7154137015342712,0.4
2,0.674518485599094,0.58,0.7194083213806153,0.5
3,0.6523583989673191,0.6211111111111111,0.6985575318336487,0.5
4,0.6342976715829637,0.6566666666666666,0.654894208908081,0.6
5,0.5979428251584371,0.7155555555555555,0.6372896552085876,0.8
6,0.5735022870699564,0.7155555555555555,0.6569983959197998,0.7
7,0.543049109114541,0.7555555555555555,0.6322457790374756,0.75
8,0.5047667683495416,0.7822222222222223,0.6731058835983277,0.7
9,0.47273989491992524,0.7988888888888889,0.5964396476745606,0.8
10,0.4508171088165707,0.7933333333333333,0.5656311631202697,0.8
11,0.4118416749106513,0.8166666666666667,0.642786169052124,0.8
12,0.40584642436769275,0.8177777777777778,0.5707073211669922,0.75
13,0.37609587907791137,0.8255555555555556,0.7158849954605102,0.8
14,0.35449952377213373,0.8511111111111112,0.6390939712524414,0.8
15,0.3311130853494008,0.8522222222222222,0.6527045726776123,0.8
16,0.32688373486200967,0.8666666666666667,0.6527175188064576,0.8
17,0.31599321391847396,0.8688888888888889,0.6231503009796142,0.8
18,0.3189166644546721,0.8611111111111112,0.6879963159561158,0.8
19,0.3073305385642581,0.8688888888888889,0.7328089952468873,0.8
20,0.31320466836293537,0.8666666666666667,0.7346185207366943,0.8
